id_cliente;Nombre;Apellido;Direccion;Telefono;Tarjeta;Edad;Salario;Genero;id_pais
322;Joseph;Holmes;3399 Westfall Avenue;9936746621;4385150000000000;36;40000;M;11
323;James;Crawford;4051 Edgewood Road;7395355168;8913110000000000;64;100000;M;11
324;Toni;Williams;4984 Traders Alley;3628955565;6241620000000000;81;40000;F;11
325;Marvin;Trowbridge;3514 Rivendell Drive;2426902854;3864940000000000;36;40000;M;11
326;Robert;Hoffman;2012 Ford Street;8308951018;8887500000000000;55;60000;M;11
327;Ronald;Walk;4294 Nutters Barn Lane;1771878486;6783230000000000;47;40000;M;11
328;Adam;Adams;2698 Roy Alley;4884960135;8608120000000000;41;100000;M;11
329;Kathryn;Martel;4818 Walnut Avenue;7064518587;9608520000000000;77;40000;F;11
330;Jessica;Wommack;458 Sunny Glen Lane;6102770832;5066650000000000;42;20000;F;11
331;Theresa;Tomlinson;3966 Loving Acres Road;5839084352;6756220000000000;34;20000;F;11
332;Amanda;Ramirez;17 Kemper Lane;4452663315;6627230000000000;54;100000;F;11
333;John;Johnson;2856 Westfall Avenue;5191289053;1602540000000000;48;40000;M;11
334;Philip;Larkin;3743 Goosetown Drive;6028678077;7147650000000000;27;40000;M;11
335;Marilyn;Heatherly;9 Selah Way;9893963170;1547440000000000;27;40000;F;11
336;Jill;Thompson;1439 Travis Street;4260390964;6641840000000000;58;100000;F;11
337;Barbara;Beyers;2210 Monroe Avenue;6602347009;6800320000000000;56;100000;F;11
338;Roy;Avila;2379 Big Elm;3605916651;9953630000000000;58;40000;M;11
339;Edward;Brown;226 Cecil Street;9329606369;3703640000000000;22;100000;M;11
340;Daniel;Roberts;4314 Franklin Street;4523716839;3233500000000000;19;60000;M;11
341;Linda;Cruz;3714 Parrill Court;9247578219;7501880000000000;20;40000;F;11
342;Antonio;Eddins;4076 Settlers Lane;3477728459;2103400000000000;52;80000;M;11
343;Juanita;Lerner;3349 Stadium Drive;1321186344;4206210000000000;31;80000;F;11
344;Graciela;Dyer;1786 Jarvisville Road;9018709599;4209970000000000;37;60000;F;11
345;Terry;Willis;1591 Clousson Road;5464307220;9166660000000000;75;60000;M;11
346;Michael;Madore;4300 Fittro Street;9370768462;7329670000000000;64;60000;M;11
347;Elsie;Smith;3645 Joseph Street;2758153718;4278090000000000;45;40000;F;11
348;Tiffany;Madrid;2010 West Street;1900375179;8283420000000000;62;40000;F;11
349;Eric;Lippert;1082 Dye Street;2527048894;5332550000000000;80;100000;M;11
350;Scott;Pitts;65 Patterson Street;5743836143;4183810000000000;29;100000;M;11
351;Jamie;Room;3976 Valley Street;4966356843;3903850000000000;22;40000;F;11
352;Keith;Taylor;1408 Florence Street;5342618657;8900800000000000;56;80000;M;11
353;Jason;Godwin;3213 Palmer Road;9758801231;4386900000000000;27;80000;M;11
354;Deborah;Linch;1407 Wilmar Farm Road;7942490020;5195880000000000;64;60000;F;11
355;Kristine;Nolasco;3293 Diamond Street;7577906167;9515340000000000;53;80000;F;11
356;Era;Kropf;472 Round Table Drive;3632031204;9114510000000000;83;60000;F;11
357;Sherie;Ruben;1715 Freed Drive;6760008357;8435380000000000;88;20000;F;11
358;Samuel;Goodman;364 Elk City Road;1039379857;1342020000000000;28;100000;M;11
359;Luis;Larson;549 Monroe Avenue;5797678580;8974270000000000;67;80000;M;11
360;Millicent;Sease;2008 Lilac Lane;1777718754;1958310000000000;26;20000;F;11
361;Ellen;Railey;1142 New Street;3124822499;3768310000000000;71;40000;F;11
362;Sean;Haughton;3522 Friendship Lane;6261663562;6298320000000000;33;100000;M;11
363;Sonja;Walls;3367 Progress Way;9999927052;2709900000000000;62;60000;F;11
364;Shannon;Tucker;772 Pike Street;8735286854;7151350000000000;21;40000;F;11
365;Sarah;Cathcart;4612 Braxton Street;4410586962;6676870000000000;25;100000;F;11
366;Daniel;Grimes;4036 Lucky Duck Drive;1455873704;2907660000000000;37;80000;M;11
367;Mark;Roberts;3288 Kelley Road;6290136627;2355790000000000;69;60000;M;11
368;Richard;Gonzalez;744 Still Pastures Drive;8402587396;3245470000000000;85;40000;M;11
369;Donna;Gray;4657 Fleming Street;4322463798;5706960000000000;42;40000;F;11
370;Merle;Leahy;2824 University Hill Road;7236657544;7993870000000000;71;60000;M;11
371;Thomas;Martinez;3300 Stoney Lonesome Road;4140722931;4572380000000000;70;40000;M;11
372;Joseph;Butler;1187 Reynolds Alley;6257334598;4145800000000000;54;100000;M;11
373;Diane;Daniel;1682 Roane Avenue;6442399032;3620590000000000;22;40000;F;11
374;Dion;Browning;1625 James Martin Circle;7443495141;4629720000000000;56;20000;F;11
375;David;McCormick;1881 Watson Lane;1735684435;7239370000000000;18;80000;M;11
376;Eva;Childress;438 Rosebud Avenue;2464967654;4421100000000000;75;40000;F;11
377;Kaitlin;Velasquez;2919 Webster Street;8670228408;6753230000000000;52;80000;F;11
378;James;Maly;775 Diamond Cove;1386296926;5031180000000000;72;80000;M;11
379;Antonio;Maddock;2823 Pick Street;7959889125;8297180000000000;26;60000;M;11
380;Brandon;Hernandez;2432 Parkway Street;8674097456;2840030000000000;62;40000;M;11
381;Anthony;Sims;3939 Fire Access Road;8893245345;2222660000000000;33;60000;M;11
382;Glenn;Vinson;1404 Maple Avenue;3807279390;8383920000000000;49;80000;M;11
383;Deborah;Russell;534 Evergreen Lane;5126499498;9864840000000000;60;80000;F;11
384;Melissa;Mills;3952 Grey Fox Farm Road;5801655211;8890350000000000;72;40000;F;11
385;Joan;Garcia;4315 Vernon Street;4522183122;9343710000000000;33;100000;F;11
386;Jose;Spears;4400 Grove Street;5680364181;4822750000000000;67;40000;M;11
387;Dorothy;Clyne;3399 Barnes Street;3441283382;3029050000000000;65;80000;F;11
388;Anthony;Bergeron;3272 Boundary Street;1900316417;3063470000000000;56;80000;M;11
389;Karl;Pettiford;1569 Robinson Lane;5657291052;3250250000000000;53;40000;M;11
390;Mary;Davis;1915 Pearcy Avenue;7648048803;5156820000000000;73;80000;F;11
391;Dorothy;Nielson;263 Tennessee Avenue;2087995519;9124730000000000;29;40000;F;11
392;Edna;Orris;826 Airplane Avenue;3069822747;7517000000000000;47;40000;F;11
393;Linda;Barela;4896 Kimberly Way;6122061129;5754060000000000;52;100000;F;11
394;Rona;Snow;3084 Wexford Way;4183120554;2777770000000000;52;40000;F;11
395;Beth;Turner;1067 My Drive;2370918144;6711410000000000;21;20000;F;11
396;Donald;Cunningham;452 Collins Street;3428771862;5702690000000000;29;80000;M;11
397;Michael;Salazar;3627 Virgil Street;6046930359;6741780000000000;65;60000;M;11
398;Mario;Gay;3073 Tibbs Avenue;9872167209;3066670000000000;62;40000;M;11
399;Ernest;McCaughey;1926 Sycamore Lake Road;4962798750;6593740000000000;27;20000;M;11
400;Bessie;Madison;3086 Mahlon Street;6830864688;7238010000000000;27;60000;F;11
401;Robert;Cracraft;905 Randolph Street;6995234320;3345360000000000;72;100000;M;11
402;John;Fancher;1172 Beech Street;2104070194;9170690000000000;20;60000;M;11
403;Norma;Rodgers;3677 Froe Street;8412834151;9736720000000000;72;100000;F;11
404;Bonnie;McVey;1920 Barfield Lane;1090605100;2091210000000000;81;100000;F;11
405;Eugene;Howarth;3967 Retreat Avenue;5380234430;1305580000000000;71;40000;M;11
406;Janet;Valdez;2636 Veltri Drive;5647370127;2292540000000000;80;80000;F;11
407;Robert;Perron;3572 Charack Road;3569905887;8908740000000000;33;20000;M;11
408;Brenda;Fernandez;944 Camden Street;4613596908;6353550000000000;38;100000;F;11
409;Russ;Hill;375 Golden Ridge Road;6840234973;9949640000000000;47;20000;M;11
410;Matthew;Howell;4276 Riverwood Drive;9070701781;3266030000000000;74;100000;M;11
411;Carol;Vaughn;1858 Boone Street;5072135530;9875020000000000;79;20000;F;11
412;Frank;Hayes;1232 Harley Vincent Drive;6829156070;4601660000000000;90;60000;M;11
413;Bethany;Jones;4211 Diane Street;1087313727;4533400000000000;29;80000;F;11
414;Justin;Fair;2857 Melville Street;8037583475;2266290000000000;90;60000;M;11
415;Edwin;Tate;3017 Dawson Drive;8462120693;7819510000000000;33;40000;M;11
416;Ray;Browning;212 Ocala Street;7813864146;8096670000000000;66;20000;M;11
417;Reginald;Sanders;4907 Gandy Street;3810626171;1510480000000000;77;20000;M;11
418;Anna;Fuller;1242 Cliffside Drive;9536917778;8490000000000000;44;20000;F;11
419;Elsa;McMillan;1956 Simpson Avenue;7149566096;5912060000000000;18;60000;F;11
420;James;Canales;4635 Moonlight Drive;3593208357;3887390000000000;72;60000;M;11
421;Marjorie;Dail;1658 Garfield Road;8206199304;3793880000000000;82;60000;F;11
422;Kathleen;Borges;4520 Cedar Street;5228943743;2694170000000000;90;100000;F;11
423;Carol;Caballero;772 Straford Park;5714388115;6908580000000000;59;20000;F;11
424;Adam;Adams;2559 Briarwood Drive;3466645412;6520640000000000;89;80000;M;11
425;Chris;Landry;3120 Plainfield Avenue;5332728242;4463070000000000;66;80000;M;11
426;Gabrielle;Schweigert;2055 Findley Avenue;5988391059;7428150000000000;69;60000;F;11
427;Carl;Lundy;2772 Saint James Drive;9306078493;5707800000000000;55;40000;M;11
428;Val;Simmons;4072 Despard Street;9946852355;6578950000000000;67;60000;M;11
429;David;Mitchell;415 Cambridge Place;2466119587;9316690000000000;29;40000;M;11
430;Donald;Livingston;631 Newton Street;2815718090;7009950000000000;19;20000;M;11
431;Marine;Tucker;4633 Clover Drive;2499889428;6319280000000000;60;40000;F;11
432;Mercedes;Ashby;1090 Ashcraft Court;2397241436;4308120000000000;48;40000;F;11
433;Eloy;Turner;558 Crowfield Road;5219679666;9576520000000000;45;100000;M;11
434;Clay;Merriweather;2568 Drummond Street;2155900749;5247320000000000;59;60000;M;11
435;Eldon;Adkisson;194 Nicholas Street;8939317808;3838330000000000;85;60000;M;11
436;Toni;Waite;2123 Kidd Avenue;6040002900;8368860000000000;29;40000;F;11
437;Julian;Mathison;20 Twin Willow Lane;2770612726;2831710000000000;20;60000;M;11
438;Michael;Pahl;2020 Villa Drive;7649998153;1854510000000000;85;40000;M;11
439;Florence;Jones;3218 Scenic Way;6409782306;9582930000000000;25;60000;F;11
440;Janice;Weigle;2814 Lowes Alley;8187906714;9169750000000000;89;100000;F;11
441;Paul;Archer;706 Spring Street;2005243923;4867070000000000;78;100000;M;11
442;Dotty;Linder;3340 Green Avenue;5766364146;8669170000000000;82;80000;F;11
443;Faye;Irish;587 Tori Lane;4419787111;4393770000000000;76;80000;F;11
444;Gregory;Gladney;4609 Romines Mill Road;5428765767;6814050000000000;20;80000;M;11
445;Lyle;Sumler;857 Ingram Road;7382638454;4118940000000000;62;40000;M;11
446;Juan;Dreiling;1732 Counts Lane;5812497051;4056450000000000;39;20000;M;11
447;Steve;Erwin;507 Sherwood Circle;9513022971;5792570000000000;59;60000;M;11
448;Ronald;Caldwell;1333 Hood Avenue;5720156738;9392290000000000;20;80000;M;11
449;Pamela;Johnson;3852 Earnhardt Drive;9893423698;8084700000000000;82;60000;F;11
450;Lon;Meyer;1863 Hall Street;6138431824;4867120000000000;29;100000;M;11
451;Susan;Kircher;2291 Walton Street;6604051126;7466860000000000;36;40000;F;11
452;Joshua;Morrow;910 Wildrose Lane;9226197560;5895490000000000;75;20000;M;11
453;Terri;Sims;3903 Peck Street;4164974275;4702160000000000;63;80000;F;11
454;Dana;Wong;1246 Harvest Lane;3440838278;3529530000000000;54;40000;M;11
455;Jacklyn;Sullivan;1951 Hilltop Street;9186165180;5971510000000000;54;80000;F;11
456;Walter;Ojeda;4438 Par Drive;2199065451;2818440000000000;78;40000;M;11
457;Hilario;Levins;2798 Brooklyn Street;1194404120;8371340000000000;66;40000;M;11
458;Sharon;Daniel;2688 Austin Avenue;3026419807;5241490000000000;89;100000;F;11
459;Brandon;Siegfried;1448 Better Street;1261248101;2748690000000000;38;100000;M;11
460;Allison;Talley;1313 Allison Avenue;3449564917;2118580000000000;46;20000;F;11
461;Lora;Mitchell;4237 Tavern Place;3119988639;8121470000000000;74;100000;F;11
462;Rebecca;Williams;2182 Browning Lane;5154418805;8782760000000000;33;60000;F;11
463;Helen;Vaughn;2534 Pyramid Valley Road;4304473639;2900050000000000;37;60000;F;11
464;Angela;Banks;3093 Hardman Road;5612265253;8651900000000000;81;20000;F;11
465;Adrian;King;4104 Jefferson Street;6670155902;7984930000000000;21;80000;F;11
466;Mari;Dunn;1154 Leo Street;8633640168;9989790000000000;82;20000;F;11
467;Theresa;Rivas;1233 Hudson Street;6555883346;4027620000000000;84;40000;F;11
468;Maria;Henderson;2678 Single Street;1488210421;8546600000000000;79;20000;F;11
469;Christy;Barcia;1995 Ryder Avenue;2499934665;7571870000000000;58;40000;F;11
470;Jonathan;Clem;53 Ridenour Street;8769643940;4637110000000000;56;20000;M;11
471;Floyd;Langford;4471 Scenicview Drive;6037939678;5516550000000000;70;60000;M;11
472;Jessie;Watson;1297 Settlers Lane;9089558440;9592500000000000;57;60000;M;11
473;Esteban;Su;4085 Pike Street;7179982472;6154550000000000;25;20000;M;11
474;Wayne;Medlin;1646 Ethels Lane;5075990246;7809400000000000;69;60000;M;11
475;Philip;Foster;2096 Thorn Street;4325578714;2624910000000000;44;80000;M;11
476;Darryl;Eddy;3275 Daylene Drive;1219514173;7583390000000000;78;60000;M;11
477;Tina;Livingstone;4861 White Pine Lane;5658317512;9521510000000000;88;40000;F;11
478;Laura;Baskin;98 Gandy Street;1254962830;8890680000000000;79;20000;F;11
479;Ruth;Brock;2880 Trails End Road;8567400825;9500720000000000;31;60000;F;11
480;Lowell;Huebner;4991 North Street;1015133241;2002970000000000;87;60000;M;11
481;Earlene;Arnold;194 Chicago Avenue;2951314740;6475450000000000;34;40000;F;11
482;Richard;Lewis;2214 Emeral Dreams Drive;6511380046;2087000000000000;42;100000;M;11
483;Donald;Karp;2560 Howard Street;9077292325;7773780000000000;46;20000;M;11
484;Charles;Malloy;2300 Bruce Street;5564731786;5768670000000000;86;80000;M;11
485;Ethel;Rowsey;4749 Hardesty Street;5885918860;2571710000000000;87;80000;F;11
486;Lindsey;Crouch;271 Alpaca Way;9099534032;2926600000000000;37;60000;F;11
487;Thomas;Tolbert;333 Hilltop Street;4171341277;9171560000000000;88;80000;M;11
488;Stephanie;Pearce;213 Still Pastures Drive;6845923351;1995700000000000;86;20000;F;11
489;Zina;Manning;1860 Willison Street;7179681205;2841050000000000;69;40000;F;11
490;Stella;Bogue;507 Colony Street;5412031754;5845340000000000;28;40000;F;11
491;Jamie;Morin;974 Clifford Street;5536661794;9278850000000000;88;100000;F;11
492;Maureen;McElroy;2140 Sigley Road;2975233808;4623740000000000;21;40000;F;11
493;Thomas;Selzer;1823 Florence Street;9797268110;1246180000000000;22;60000;M;11
494;Mary;Miller;909 Ashmor Drive;4612665025;7582590000000000;26;100000;F;11
495;Jimmie;Garza;1331 Bassell Avenue;3138704129;4578870000000000;80;40000;M;11
496;Christine;Miller;1625 Rinehart Road;9050628209;9505490000000000;69;40000;F;11
497;Chester;Lester;650 Sundown Lane;8512424773;5177080000000000;27;60000;M;11
498;Maureen;Cramer;2819 Chestnut Street;8227653510;6101830000000000;85;60000;F;11
499;Marie;Clark;477 Boring Lane;4906055374;2977270000000000;47;40000;F;11
500;Ann;Scheetz;4493 Formula Lane;4397972592;5186800000000000;41;40000;F;11
501;Ann;Montgomery;2537 Sunburst Drive;2946257016;5474900000000000;84;100000;F;11
502;Donald;Kempf;4581 Thorn Street;9034768449;2889720000000000;90;20000;M;11
503;Karen;Real;4400 Courtright Street;5902283307;4134280000000000;33;80000;F;11
504;Marsha;Heard;3567 Locust Street;9388716007;8089320000000000;78;20000;F;11
505;Beth;Salmon;3060 Woodland Terrace;9799860008;1898560000000000;49;100000;F;11
506;Al;Underhill;144 Snyder Avenue;7910768997;4452670000000000;72;100000;M;11
507;Dolores;Glaspie;1596 Tuna Street;7009531685;1094040000000000;83;100000;F;11
508;Julian;Torres;4141 Marion Street;3527564669;7667670000000000;68;60000;M;11
509;Frank;Lusk;3179 Wiseman Street;6436506512;5337320000000000;30;40000;M;11
510;Carolyn;Cotton;2818 Alexander Avenue;5806805224;7443240000000000;74;100000;F;11
511;Mary;Ward;1335 Watson Street;9365813081;3514820000000000;55;80000;F;11
512;Irene;Steele;1276 McVaney Road;7964452312;3092460000000000;85;40000;F;11
513;Leroy;Thompson;467 Clay Lick Road;1179305634;4904410000000000;32;80000;M;11
514;Norman;Mayberry;802 Lynn Ogden Lane;3026303076;5497310000000000;64;40000;M;11
515;Christian;Andersen;1487 Poco Mas Drive;1841764017;8231240000000000;83;20000;M;11
516;Edith;Baker;1635 Sunset Drive;6160230518;8879570000000000;64;20000;F;11
517;John;Cardenas;1069 Davisson Street;7828871303;5515440000000000;87;40000;M;11
518;Carole;Smith;3413 Deans Lane;1988879401;3066820000000000;43;60000;F;11
519;Mark;Nix;84 Lonely Oak Drive;1167546989;3282040000000000;20;100000;M;11
520;Maureen;Rao;4823 Southside Lane;6332860658;2448130000000000;39;100000;F;11
521;Anthony;Johnson;1844 Lynn Avenue;5332132435;9002970000000000;73;60000;M;11
522;Betsy;Power;1191 Washburn Street;6881823059;1697350000000000;65;60000;F;11
523;Bill;Greene;2248 Formula Lane;6675365582;4141280000000000;44;40000;M;11
524;Ruben;Holder;3731 Chandler Drive;9220551698;7800090000000000;38;40000;M;11
525;Tamara;Brown;4115 Eagle Drive;7263151068;1300220000000000;27;60000;F;11
526;Renee;Lilly;4469 Walnut Hill Drive;4280212388;5378640000000000;66;100000;F;11
527;Lori;Garcia;3762 Armbrester Drive;1898320070;5609910000000000;47;20000;F;11
528;Timothy;Bullock;770 Summit Park Avenue;1287946185;4427230000000000;61;80000;M;11
529;Harry;Bowen;1939 Dovetail Drive;6479095339;5178630000000000;51;80000;M;11
530;Gregory;Holt;1312 Harry Place;9985353642;7201110000000000;68;20000;M;11
531;Gary;Price;203 Medical Center Drive;6433684003;6442410000000000;28;60000;M;11
532;Cruz;Feldman;4198 Reeves Street;9345819061;7394810000000000;64;100000;F;11
533;Richard;Collins;2743 Lowes Alley;7413613036;4782210000000000;67;60000;M;11
534;Samantha;Martinez;960 Strother Street;6531485591;7870020000000000;54;20000;F;11
535;Jennifer;Lopez;2157 Maple Court;9883492937;6310670000000000;81;20000;F;11
536;Priscilla;Lerman;313 Brooklyn Street;8240960758;8847480000000000;81;100000;F;11
537;Sandra;Steele;3366 Sherman Street;3117344073;1721050000000000;71;40000;F;11
538;Raymond;Chatman;710 Elmwood Avenue;3361397571;5052920000000000;34;20000;M;11
539;Alpha;Dale;4095 Willis Avenue;8687727068;4403400000000000;90;40000;F;11
540;Thomas;Aguilar;2550 Vine Street;3876772345;5193470000000000;32;20000;M;11
541;Sara;Trombley;3712 Lake Road;4775679874;2578750000000000;41;40000;F;11
542;Rebecca;Volker;173 Tail Ends Road;8285028345;9051870000000000;24;100000;F;11
543;Gail;Kerr;2195 Camel Back Road;4083141733;1529670000000000;59;20000;F;11
544;Delores;Erskine;688 Tibbs Avenue;3391119599;3548920000000000;78;60000;F;11
545;Sallie;Melton;613 Hayhurst Lane;4117881331;1013330000000000;71;40000;F;11
546;Walter;Dowling;1357 Jones Street;1786411093;8018300000000000;78;60000;M;11
547;Christopher;Ansell;4181 Dye Street;8608460642;2494220000000000;40;100000;M;11
548;Susan;Allen;1723 Red Dog Road;4176217240;8690110000000000;21;60000;F;11
549;Mary;Hambleton;1564 Tavern Place;2922957890;1857370000000000;51;80000;F;11
550;Margaret;Epperson;343 Whispering Pines Circle;8578047300;6104160000000000;54;20000;F;11
551;Joyce;Whitman;4827 Small Street;2666043187;8499910000000000;65;100000;F;11
552;Cary;Torres;657 Cliffside Drive;9865638896;6458210000000000;38;80000;F;11
553;Mark;Bennett;1858 Locust Court;5826766571;3771930000000000;84;100000;M;11
554;Patricia;Moore;367 Goosetown Drive;4663509759;9423930000000000;25;40000;F;11
555;Frank;Allen;4410 Court Street;6252876314;6638030000000000;74;80000;M;11
556;Raquel;Fenimore;979 Hickory Street;2713660841;5721930000000000;89;100000;F;11
557;Thomas;Tennyson;1717 Jacobs Street;3878244283;8579540000000000;39;80000;M;11
558;Jerry;Davis;1442 Bryan Street;1589262687;1089800000000000;57;60000;M;11
559;Kayla;Ramirez;4328 Rockwell Lane;1031187485;4598430000000000;20;20000;F;11
560;Michelle;Ward;211 Stiles Street;7807680557;8455760000000000;28;80000;F;11
561;Sadie;Kimbell;1055 Tree Top Lane;2115582085;4506040000000000;56;20000;F;11
562;Patrick;Monroe;1323 Lightning Point Drive;4422150548;6341230000000000;34;80000;M;11
563;Jose;Tang;4395 Ash Street;4553612845;9512960000000000;90;80000;M;11
564;Sandra;Hernandez;4216 Callison Lane;8457119957;9562820000000000;44;80000;F;11
565;David;Loveless;1813 Brownton Road;9202910047;2477360000000000;75;40000;M;11
566;Johnnie;Lee;2112 Berkley Street;5901896855;2740320000000000;88;40000;M;11
